0.790000, 0.163239, -0.003220, 9.835602, -0.001142, 0.001159, -9.835638, 0.208167, -0.008096, -0.211104, -0.002871, 0.002937, 0.210967
0.800000, 0.165321, -0.003302, 9.833490, -0.001171, 0.001189, -9.833527, 0.208272, -0.008199, -0.211247, -0.002907, 0.002975, 0.211106
0.810000, 0.167404, -0.003384, 9.831377, -0.001200, 0.001219, -9.831416, 0.208377, -0.008302, -0.211390, -0.002944, 0.003013, 0.211246
0.820000, 0.169489, -0.003468, 9.829262, -0.001230, 0.001249, -9.829302, 0.208482, -0.008405, -0.211533, -0.002980, 0.003051, 0.211385
0.830000, 0.171574, -0.003552, 9.827146, -0.001260, 0.001280, -9.827188, 0.208587, -0.008508, -0.211677, -0.003017, 0.003089, 0.211525
0.840000, 0.173660, -0.003638, 9.825029, -0.001290, 0.001311, -9.825072, 0.208692, -0.008611, -0.211820, -0.003053, 0.003128, 0.211665
0.850000, 0.175748, -0.003725, 9.822910, -0.001321, 0.001342, -9.822955, 0.208797, -0.008715, -0.211964, -0.003090, 0.003166, 0.211804
0.860000, 0.177836, -0.003812, 9.820789, -0.001352, 0.001374, -9.820836, 0.208903, -0.008818, -0.212107, -0.003127, 0.003205, 0.211944
0.870000, 0.179926, -0.003901, 9.818668, -0.001383, 0.001407, -9.818716, 0.209008, -0.008921, -0.212251, -0.003163, 0.003243, 0.212084
0.880000, 0.182016, -0.003991, 9.816544, -0.001415, 0.001439, -9.816594, 0.209113, -0.009024, -0.212395, -0.003200, 0.003282, 0.212224
0.890000, 0.184108, -0.004082, 9.814420, -0.001447, 0.001472, -9.814471, 0.209219, -0.009128, -0.212539, -0.003236, 0.003320, 0.212364
0.900000, 0.186201, -0.004173, 9.812294, -0.001480, 0.001506, -9.812347, 0.209324, -0.009231, -0.212683, -0.003273, 0.003359, 0.212504
0.910000, 0.188295, -0.004266, 9.810166, -0.001513, 0.001539, -9.810221, 0.209430, -0.009335, -0.212827, -0.003310, 0.003397, 0.212644
0.920000, 0.190389, -0.004360, 9.808037, -0.001546, 0.001574, -9.808094, 0.209536, -0.009438, -0.212972, -0.003346, 0.003436, 0.212785
0.930000, 0.192485, -0.004455, 9.805907, -0.001580, 0.001608, -9.805965, 0.209642, -0.009542, -0.213116, -0.003383, 0.003475, 0.212925
0.940000, 0.194582, -0.004551, 9.803775, -0.001614, 0.001643, -9.803835, 0.209747, -0.009645, -0.213261, -0.003420, 0.003513, 0.213065
0.950000, 0.196680, -0.004648, 9.801641, -0.001648, 0.001678, -9.801704, 0.209853, -0.009749, -0.213405, -0.003457, 0.003552, 0.213205
0.960000, 0.198779, -0.004746, 9.799507, -0.001683, 0.001714, -9.799571, 0.209959, -0.009853, -0.213550, -0.003493, 0.003591, 0.213346
0.970000, 0.200879, -0.004845, 9.797370, -0.001718, 0.001750, -9.797437, 0.210065, -0.009956, -0.213695, -0.003530, 0.003630, 0.213486
0.980000, 0.202981, -0.004945, 9.795233, -0.001753, 0.001787, -9.795302, 0.210171, -0.010060, -0.213840, -0.003567, 0.003669, 0.213627
0.990000, 0.205083, -0.005046, 9.793094, -0.001789, 0.001824, -9.793165, 0.210278, -0.010164, -0.213985, -0.003604, 0.003708, 0.213768
1.000000, 0.207186, -0.005148, 9.790953, -0.001826, 0.001861, -9.791026, 0.210384, -0.010268, -0.214130, -0.003641, 0.003746, 0.213908
1.010000, 0.209291, -0.005251, 9.788811, -0.001862, 0.001898, -9.788886, 0.210490, -0.010372, -0.214276, -0.003677, 0.003785, 0.214049
1.020000, 0.211396, -0.005356, 9.786667, -0.001899, 0.001936, -9.786745, 0.210597, -0.010476, -0.214421, -0.003714, 0.003825, 0.214190
1.030000, 0.213503, -0.005461, 9.784523, -0.001936, 0.001975, -9.784603, 0.210703, -0.010580, -0.214567, -0.003751, 0.003864, 0.214331
1.040000, 0.215610, -0.005567, 9.782376, -0.001974, 0.002014, -9.782459, 0.210810, -0.010684, -0.214713, -0.003788, 0.003903, 0.214472
1.050000, 0.217719, -0.005675, 9.780228, -0.002012, 0.002053, -9.780313, 0.210917, -0.010788, -0.214858, -0.003825, 0.003942, 0.214613
1.060000, 0.219828, -0.005783, 9.778079, -0.002051, 0.002093, -9.778166, 0.211023, -0.010892, -0.215004, -0.003862, 0.003981, 0.214754
1.070000, 0.221939, -0.005892, 9.775928, -0.002089, 0.002133, -9.776018, 0.211130, -0.010996, -0.215150, -0.003899, 0.004020, 0.214895
1.080000, 0.224051, -0.006003, 9.773776, -0.002129, 0.002173, -9.773869, 0.211237, -0.011100, -0.215297, -0.003936, 0.004060, 0.215036
1.090000, 0.226164, -0.006114, 9.771622, -0.002168, 0.002214, -9.771717, 0.211344, -0.011205, -0.215443, -0.003973, 0.004099, 0.215177
1.100000, 0.228278, -0.006227, 9.769467, -0.002208, 0.002255, -9.769565, 0.211451, -0.011309, -0.215589, -0.004010, 0.004138, 0.215319
1.110000, 0.230393, -0.006341, 9.767310, -0.002248, 0.002297, -9.767411, 0.211558, -0.011413, -0.215736, -0.004047, 0.004178, 0.215460
1.120000, 0.232509, -0.006455, 9.765152, -0.002289, 0.002339, -9.765256, 0.211665, -0.011518, -0.215882, -0.004084, 0.004217, 0.215601
1.130000, 0.234626, -0.006571, 9.762993, -0.002330, 0.002381, -9.763099, 0.211773, -0.011622, -0.216029, -0.004121, 0.004257, 0.215743
1.140000, 0.236745, -0.006688, 9.760832, -0.002371, 0.002424, -9.760941, 0.211880, -0.011727, -0.216176, -0.004158, 0.004296, 0.215885
1.150000, 0.238864, -0.006806, 9.758669, -0.002413, 0.002467, -9.758781, 0.211987, -0.011831, -0.216323, -0.004195, 0.004336, 0.216026
1.160000, 0.240984, -0.006924, 9.756505, -0.002455, 0.002510, -9.756620, 0.212095, -0.011936, -0.216470, -0.004232, 0.004375, 0.216168
1.170000, 0.243106, -0.007044, 9.754340, -0.002498, 0.002554, -9.754458, 0.212203, -0.012041, -0.216617, -0.004269, 0.004415, 0.216310
1.180000, 0.245228, -0.007165, 9.752173, -0.002541, 0.002599, -9.752294, 0.212310, -0.012145, -0.216765, -0.004306, 0.004454, 0.216452
1.190000, 0.247352, -0.007287, 9.750005, -0.002584, 0.002643, -9.750129, 0.212418, -0.012250, -0.216912, -0.004343, 0.004494, 0.216593
1.200000, 0.249477, -0.007410, 9.747835, -0.002628, 0.002689, -9.747962, 0.212526, -0.012355, -0.217060, -0.004381, 0.004534, 0.216735
1.210000, 0.251602, -0.007534, 9.745663, -0.002672, 0.002734, -9.745794, 0.212634, -0.012460, -0.217207, -0.004418, 0.004574, 0.216877
1.220000, 0.253729, -0.007659, 9.743491, -0.002716, 0.002780, -9.743625, 0.212742, -0.012564, -0.217355, -0.004455, 0.004614, 0.217020
1.230000, 0.255857, -0.007786, 9.741316, -0.002761, 0.002826, -9.741454, 0.212850, -0.012669, -0.217503, -0.004492, 0.004653, 0.217162
1.240000, 0.257986, -0.007913, 9.739141, -0.002806, 0.002873, -9.739282, 0.212958, -0.012774, -0.217651, -0.004529, 0.004693, 0.217304
1.250000, 0.260116, -0.008041, 9.736963, -0.002851, 0.002920, -9.737108, 0.213066, -0.012879, -0.217799, -0.004567, 0.004733, 0.217446
1.260000, 0.262248, -0.008170, 9.734785, -0.002897, 0.002968, -9.734933, 0.213174, -0.012985, -0.217948, -0.004604, 0.004773, 0.217589
1.270000, 0.264380, -0.008301, 9.732604, -0.002943, 0.003016, -9.732756, 0.213283, -0.013090, -0.218096, -0.004641, 0.004813, 0.217731
1.280000, 0.266513, -0.008432, 9.730423, -0.002990, 0.003064, -9.730578, 0.213391, -0.013195, -0.218245, -0.004679, 0.004853, 0.217873
1.290000, 0.268648, -0.008565, 9.728239, -0.003037, 0.003113, -9.728399, 0.213500, -0.013300, -0.218393, -0.004716, 0.004894, 0.218016
1.300000, 0.270783, -0.008698, 9.726055, -0.003084, 0.003162, -9.726218, 0.213608, -0.013405, -0.218542, -0.004753, 0.004934, 0.218159
1.310000, 0.272920, -0.008833, 9.723869, -0.003132, 0.003211, -9.724035, 0.213717, -0.013511, -0.218691, -0.004791, 0.004974, 0.218301
1.320000, 0.275058, -0.008968, 9.721681, -0.003180, 0.003261, -9.721852, 0.213826, -0.013616, -0.218840, -0.004828, 0.005014, 0.218444
1.330000, 0.277196, -0.009105, 9.719492, -0.003228, 0.003312, -9.719667, 0.213935, -0.013721, -0.218989, -0.004865, 0.005054, 0.218587
1.340000, 0.279336, -0.009243, 9.717301, -0.003277, 0.003362, -9.717480, 0.214043, -0.013827, -0.219138, -0.004903, 0.005095, 0.218730
1.350000, 0.281477, -0.009382, 9.715109, -0.003327, 0.003414, -9.715292, 0.214152, -0.013932, -0.219288, -0.004940, 0.005135, 0.218873
1.360000, 0.283619, -0.009521, 9.712915, -0.003376, 0.003465, -9.713102, 0.214262, -0.014038, -0.219437, -0.004978, 0.005176, 0.219016
1.370000, 0.285763, -0.009662, 9.710720, -0.003426, 0.003517, -9.710912, 0.214371, -0.014144, -0.219587, -0.005015, 0.005216, 0.219159
1.380000, 0.287907, -0.009804, 9.708524, -0.003476, 0.003570, -9.708719, 0.214480, -0.014249, -0.219736, -0.005053, 0.005257, 0.219302
1.390000, 0.290052, -0.009947, 9.706326, -0.003527, 0.003622, -9.706526, 0.214589, -0.014355, -0.219886, -0.005090, 0.005297, 0.219445
1.400000, 0.292199, -0.010091, 9.704126, -0.003578, 0.003675, -9.704330, 0.214699, -0.014461, -0.220036, -0.005128, 0.005338, 0.219588
1.410000, 0.294346, -0.010237, 9.701925, -0.003630, 0.003729, -9.702134, 0.214808, -0.014567, -0.220186, -0.005165, 0.005378, 0.219732
1.420000, 0.296495, -0.010383, 9.699722, -0.003682, 0.003783, -9.699936, 0.214918, -0.014672, -0.220337, -0.005203, 0.005419, 0.219875
1.430000, 0.298644, -0.010530, 9.697518, -0.003734, 0.003837, -9.697736, 0.215027, -0.014778, -0.220487, -0.005240, 0.005460, 0.220019
1.440000, 0.300795, -0.010678, 9.695312, -0.003786, 0.003892, -9.695535, 0.215137, -0.014884, -0.220638, -0.005278, 0.005500, 0.220162
1.450000, 0.302947, -0.010828, 9.693105, -0.003839, 0.003947, -9.693333, 0.215247, -0.014990, -0.220788, -0.005316, 0.005541, 0.220306
1.460000, 0.305100, -0.010978, 9.690897, -0.003893, 0.004003, -9.691129, 0.215357, -0.015096, -0.220939, -0.005353, 0.005582, 0.220450
1.470000, 0.307254, -0.011130, 9.688687, -0.003946, 0.004059, -9.688924, 0.215467, -0.015202, -0.221090, -0.005391, 0.005623, 0.220593
1.480000, 0.309410, -0.011282, 9.686475, -0.004000, 0.004115, -9.686717, 0.215577, -0.015309, -0.221241, -0.005428, 0.005664, 0.220737
1.490000, 0.311566, -0.011436, 9.684262, -0.004055, 0.004172, -9.684509, 0.215687, -0.015415, -0.221392, -0.005466, 0.005705, 0.220881
1.500000, 0.313723, -0.011590, 9.682047, -0.004110, 0.004230, -9.682300, 0.215797, -0.015521, -0.221543, -0.005504, 0.005746, 0.221025
1.510000, 0.315882, -0.011746, 9.679831, -0.004165, 0.004287, -9.680089, 0.215908, -0.015627, -0.221694, -0.005542, 0.005787, 0.221169
1.520000, 0.318041, -0.011903, 9.677613, -0.004221, 0.004345, -9.677876, 0.216018, -0.015734, -0.221846, -0.005579, 0.005828, 0.221313
1.530000, 0.320202, -0.012061, 9.675394, -0.004277, 0.004404, -9.675663, 0.216128, -0.015840, -0.221997, -0.005617, 0.005869, 0.221457
1.540000, 0.322364, -0.012220, 9.673173, -0.004333, 0.004463, -9.673447, 0.216239, -0.015947, -0.222149, -0.005655, 0.005910, 0.221601
1.550000, 0.324527, -0.012380, 9.670951, -0.004390, 0.004522, -9.671231, 0.216350, -0.016053, -0.222301, -0.005693, 0.005951, 0.221746
1.560000, 0.326691, -0.012541, 9.668727, -0.004447, 0.004582, -9.669012, 0.216460, -0.016160, -0.222453, -0.005730, 0.005993, 0.221890
1.570000, 0.328856, -0.012703, 9.666502, -0.004504, 0.004642, -9.666793, 0.216571, -0.016266, -0.222605, -0.005768, 0.006034, 0.222034
1.580000, 0.331022, -0.012866, 9.664275, -0.004562, 0.004702, -9.664572, 0.216682, -0.016373, -0.222757, -0.005806, 0.006075, 0.222179
1.590000, 0.333190, -0.013030, 9.662047, -0.004620, 0.004763, -9.662349, 0.216793, -0.016480, -0.222910, -0.005844, 0.006117, 0.222324
1.600000, 0.335358, -0.013196, 9.659817, -0.004679, 0.004825, -9.660125, 0.216904, -0.016586, -0.223062, -0.005882, 0.006158, 0.222468
